Time,Date,Height
17:59:41,20-03-2022,0.8770000000000095
18:59:41,20-03-2022,0.8779999999999859
12:59:41,07-04-2022,0.8899999999999864
13:59:41,07-04-2022,0.8779999999999859
14:59:41,07-04-2022,0.8839999999999861
15:59:41,07-04-2022,0.8909999999999911
16:59:41,07-04-2022,0.8919999999999959
17:59:41,07-04-2022,0.8990000000000009
18:59:41,07-04-2022,0.8909999999999911
19:59:41,07-04-2022,0.8799999999999955
20:59:41,07-04-2022,0.8810000000000002
21:59:41,07-04-2022,0.8950000000000102
22:59:41,07-04-2022,0.882000000000005
23:59:41,07-04-2022,0.8830000000000098
00:59:41,08-04-2022,0.8859999999999957
01:59:41,08-04-2022,0.8849999999999909
02:59:41,08-04-2022,0.88900000000001
03:59:41,08-04-2022,0.8870000000000005
04:59:41,08-04-2022,0.8619999999999948
05:59:41,08-04-2022,0.8870000000000005
06:59:41,08-04-2022,0.8770000000000095
07:59:41,08-04-2022,0.8789999999999907
08:59:41,08-04-2022,0.8720000000000141
09:59:41,08-04-2022,0.8689999999999998
10:59:41,08-04-2022,0.8909999999999911
11:59:41,08-04-2022,0.8770000000000095
12:59:41,08-04-2022,0.8930000000000007
03:59:41,05-09-2022,0.9089999999999918
04:59:41,05-09-2022,0.9050000000000011
05:59:41,05-09-2022,0.907999999999987
06:59:41,05-09-2022,0.9070000000000107
07:59:41,05-09-2022,0.8870000000000005
08:59:41,05-09-2022,0.8959999999999866
09:59:41,05-09-2022,0.8969999999999914
10:59:41,05-09-2022,0.9039999999999964
11:59:41,05-09-2022,0.945999999999998
12:59:41,05-09-2022,0.9449999999999932
13:59:41,05-09-2022,0.9060000000000059
14:59:41,05-09-2022,0.9000000000000057
15:59:41,05-09-2022,0.9000000000000057
16:59:41,05-09-2022,0.9050000000000011
17:59:41,05-09-2022,0.9039999999999964
18:59:41,05-09-2022,0.8899999999999864
19:59:41,05-09-2022,0.8909999999999911
20:59:41,05-09-2022,0.8849999999999909
21:59:41,05-09-2022,0.88900000000001
22:59:41,05-09-2022,0.8979999999999961
23:59:41,05-09-2022,0.88900000000001
00:59:41,06-09-2022,0.9019999999999868
01:59:41,06-09-2022,0.8930000000000007
02:59:41,06-09-2022,0.8899999999999864
03:59:41,06-09-2022,0.8930000000000007
18:59:41,19-04-2022,0.8770000000000095
19:59:41,19-04-2022,0.8789999999999907
20:59:41,19-04-2022,0.882000000000005
21:59:41,19-04-2022,0.88900000000001
22:59:41,19-04-2022,0.8919999999999959
23:59:41,19-04-2022,0.8950000000000102
00:59:41,20-04-2022,0.8859999999999957
01:59:41,20-04-2022,0.8849999999999909
02:59:41,20-04-2022,0.882000000000005
03:59:41,20-04-2022,0.8810000000000002
04:59:41,20-04-2022,0.8739999999999952
05:59:41,20-04-2022,0.8739999999999952
06:59:41,20-04-2022,0.8830000000000098
07:59:41,20-04-2022,0.8640000000000043
08:59:41,20-04-2022,0.8789999999999907
09:59:41,20-04-2022,0.8619999999999948
10:59:41,20-04-2022,0.8799999999999955
11:59:41,20-04-2022,0.9029999999999916
12:59:41,20-04-2022,0.8990000000000009
13:59:41,20-04-2022,0.875
14:59:41,20-04-2022,0.882000000000005
15:59:41,20-04-2022,0.8789999999999907
16:59:41,20-04-2022,0.8919999999999959
17:59:41,20-04-2022,0.8839999999999861
18:59:41,20-04-2022,0.8660000000000139
00:59:41,26-03-2022,0.8660000000000139
01:59:41,26-03-2022,0.8669999999999902
02:59:41,26-03-2022,0.875
03:59:41,26-03-2022,0.8770000000000095
04:59:41,26-03-2022,0.8640000000000043
05:59:41,26-03-2022,0.8640000000000043
06:59:41,26-03-2022,0.8629999999999995
07:59:41,26-03-2022,0.8700000000000045
08:59:41,26-03-2022,0.8669999999999902
09:59:41,26-03-2022,0.8729999999999905
10:59:41,26-03-2022,0.867999999999995
11:59:41,26-03-2022,0.8909999999999911
12:59:41,26-03-2022,0.8760000000000048
13:59:41,26-03-2022,0.8789999999999907
14:59:41,26-03-2022,0.882000000000005
15:59:41,26-03-2022,0.8859999999999957
16:59:41,26-03-2022,0.8729999999999905
17:59:41,26-03-2022,0.8810000000000002
18:59:41,26-03-2022,0.8810000000000002
19:59:41,26-03-2022,0.8859999999999957
20:59:41,26-03-2022,0.8799999999999955
21:59:41,26-03-2022,0.8739999999999952
22:59:41,26-03-2022,0.8760000000000048
23:59:41,26-03-2022,0.8770000000000095
00:59:41,27-03-2022,0.8810000000000002
15:59:41,28-04-2022,0.8810000000000002
16:59:41,28-04-2022,0.8880000000000052
17:59:41,28-04-2022,0.8849999999999909
18:59:41,28-04-2022,0.8849999999999909
19:59:41,28-04-2022,0.8859999999999957
20:59:41,28-04-2022,0.8959999999999866
21:59:41,28-04-2022,0.8969999999999914
22:59:41,28-04-2022,0.8950000000000102
23:59:41,28-04-2022,0.9000000000000057
00:59:41,29-04-2022,0.8930000000000007
01:59:41,29-04-2022,0.8849999999999909
02:59:41,29-04-2022,0.8919999999999959
03:59:41,29-04-2022,0.8919999999999959
04:59:41,29-04-2022,0.8930000000000007
05:59:41,29-04-2022,0.8950000000000102
06:59:41,29-04-2022,0.8899999999999864
07:59:41,29-04-2022,0.9010000000000105
08:59:41,29-04-2022,0.8969999999999914
09:59:41,29-04-2022,0.8830000000000098
10:59:41,29-04-2022,0.9000000000000057
11:59:41,29-04-2022,0.8990000000000009
12:59:41,29-04-2022,0.8830000000000098
13:59:41,29-04-2022,0.8760000000000048
14:59:41,29-04-2022,0.8810000000000002
15:59:41,29-04-2022,0.9019999999999868
15:59:41,17-10-2022,0.9070000000000107
16:59:41,17-10-2022,0.9199999999999875
17:59:41,17-10-2022,0.9120000000000061
18:59:41,17-10-2022,0.9089999999999918
19:59:41,17-10-2022,0.9139999999999873
20:59:41,17-10-2022,0.8940000000000055
21:59:41,17-10-2022,0.9039999999999964
22:59:41,17-10-2022,0.9060000000000059
23:59:41,17-10-2022,0.9089999999999918
00:59:41,18-10-2022,0.9139999999999873
01:59:41,18-10-2022,0.9170000000000016
02:59:41,18-10-2022,0.9199999999999875
03:59:41,18-10-2022,0.9070000000000107
04:59:41,18-10-2022,0.9050000000000011
05:59:41,18-10-2022,0.9120000000000061
06:59:41,18-10-2022,0.9019999999999868
07:59:41,18-10-2022,0.9139999999999873
08:59:41,18-10-2022,0.9170000000000016
09:59:41,18-10-2022,0.9170000000000016
10:59:41,18-10-2022,0.9050000000000011
11:59:41,18-10-2022,0.929000000000002
12:59:41,18-10-2022,0.9130000000000109
13:59:41,18-10-2022,0.9110000000000014
14:59:41,18-10-2022,0.9139999999999873
15:59:41,18-10-2022,0.9139999999999873
00:59:41,26-04-2022,0.8710000000000093
01:59:41,26-04-2022,0.8739999999999952
02:59:41,26-04-2022,0.8739999999999952
03:59:41,26-04-2022,0.8799999999999955
04:59:41,26-04-2022,0.8729999999999905
05:59:41,26-04-2022,0.8849999999999909
06:59:41,26-04-2022,0.8849999999999909
07:59:41,26-04-2022,0.8760000000000048
08:59:41,26-04-2022,0.8909999999999911
09:59:41,26-04-2022,0.8950000000000102
10:59:41,26-04-2022,0.8940000000000055
11:59:41,26-04-2022,0.8940000000000055
12:59:41,26-04-2022,0.8919999999999959
21:59:41,28-09-2022,0.9339999999999975
22:59:41,28-09-2022,0.9209999999999923
23:59:41,28-09-2022,0.9180000000000064
00:59:41,29-09-2022,0.9099999999999966
01:59:41,29-09-2022,0.9339999999999975
02:59:41,29-09-2022,0.9310000000000116
03:59:41,29-09-2022,0.9259999999999877
04:59:41,29-09-2022,0.8839999999999861
05:59:41,29-09-2022,0.9180000000000064
06:59:41,29-09-2022,0.9139999999999873
07:59:41,29-09-2022,0.9099999999999966
08:59:41,29-09-2022,0.8760000000000048
09:59:41,29-09-2022,0.9559999999999889
10:59:41,29-09-2022,0.943000000000012
11:59:41,29-09-2022,0.9089999999999918
12:59:41,29-09-2022,0.9240000000000066
13:59:41,29-09-2022,0.936000000000007
14:59:41,29-09-2022,0.9420000000000073
15:59:41,29-09-2022,0.9130000000000109
16:59:41,29-09-2022,0.8799999999999955
17:59:41,29-09-2022,0.9159999999999968
18:59:41,29-09-2022,0.9250000000000114
19:59:41,29-09-2022,0.875
20:59:41,29-09-2022,0.9010000000000105
21:59:41,29-09-2022,0.9110000000000014
09:59:41,23-10-2022,0.9240000000000066
10:59:41,23-10-2022,0.8950000000000102
11:59:41,23-10-2022,0.9259999999999877
12:59:41,23-10-2022,0.9199999999999875
13:59:41,23-10-2022,0.9170000000000016
14:59:41,23-10-2022,0.9170000000000016
15:59:41,23-10-2022,0.914999999999992
16:59:41,23-10-2022,0.9230000000000018
17:59:41,23-10-2022,0.9339999999999975
18:59:41,23-10-2022,0.9209999999999923
19:59:41,23-10-2022,0.9120000000000061
20:59:41,23-10-2022,0.9050000000000011
21:59:41,23-10-2022,0.9039999999999964
22:59:41,23-10-2022,0.907999999999987
23:59:41,23-10-2022,0.9110000000000014
00:59:41,24-10-2022,0.9060000000000059
01:59:41,24-10-2022,0.9099999999999966
02:59:41,24-10-2022,0.8990000000000009
03:59:41,24-10-2022,0.9010000000000105
04:59:41,24-10-2022,0.9060000000000059
05:59:41,24-10-2022,0.9089999999999918
06:59:41,24-10-2022,0.9259999999999877
07:59:41,24-10-2022,0.9230000000000018
08:59:41,24-10-2022,0.921999999999997
09:59:41,24-10-2022,0.921999999999997
23:59:41,26-06-2022,0.907999999999987
00:59:41,27-06-2022,0.914999999999992
01:59:41,27-06-2022,0.9180000000000064
02:59:41,27-06-2022,0.9099999999999966
03:59:41,27-06-2022,0.9070000000000107
04:59:41,27-06-2022,0.9139999999999873
05:59:41,27-06-2022,0.9199999999999875
06:59:41,27-06-2022,0.9019999999999868
07:59:41,27-06-2022,0.9120000000000061
08:59:41,27-06-2022,0.9060000000000059
09:59:41,27-06-2022,0.9130000000000109
10:59:41,27-06-2022,0.9139999999999873
11:59:41,27-06-2022,0.9230000000000018
12:59:41,27-06-2022,0.9170000000000016
13:59:41,27-06-2022,0.9209999999999923
14:59:41,27-06-2022,0.9110000000000014
15:59:41,27-06-2022,0.9139999999999873
16:59:41,27-06-2022,0.9139999999999873
17:59:41,27-06-2022,0.9209999999999923
18:59:41,27-06-2022,0.9240000000000066
19:59:41,27-06-2022,0.9209999999999923
20:59:41,27-06-2022,0.9060000000000059
21:59:41,27-06-2022,0.9120000000000061
22:59:41,27-06-2022,0.9159999999999968
23:59:41,27-06-2022,0.9120000000000061
13:59:41,21-05-2022,0.8640000000000043
14:59:41,21-05-2022,0.882000000000005
15:59:41,21-05-2022,0.8810000000000002
16:59:41,21-05-2022,0.8770000000000095
17:59:41,21-05-2022,0.8839999999999861
18:59:41,21-05-2022,0.8859999999999957
19:59:41,21-05-2022,0.88900000000001
20:59:41,21-05-2022,0.88900000000001
21:59:41,21-05-2022,0.8979999999999961
22:59:41,21-05-2022,0.8959999999999866
23:59:41,21-05-2022,0.8859999999999957
00:59:41,22-05-2022,0.8760000000000048
01:59:41,22-05-2022,0.8760000000000048
02:59:41,22-05-2022,0.875
03:59:41,22-05-2022,0.8870000000000005
04:59:41,22-05-2022,0.9000000000000057
05:59:41,22-05-2022,0.8870000000000005
06:59:41,22-05-2022,0.8880000000000052
07:59:41,22-05-2022,0.8899999999999864
08:59:41,22-05-2022,0.8979999999999961
09:59:41,22-05-2022,0.8950000000000102
10:59:41,22-05-2022,0.8969999999999914
11:59:41,22-05-2022,0.9010000000000105
12:59:41,22-05-2022,0.9120000000000061
13:59:41,22-05-2022,0.88900000000001
23:59:41,12-11-2022,0.9230000000000018
00:59:41,13-11-2022,0.9190000000000111
01:59:41,13-11-2022,0.9300000000000068
02:59:41,13-11-2022,0.921999999999997
03:59:41,13-11-2022,0.9329999999999927
04:59:41,13-11-2022,0.9269999999999925
05:59:41,13-11-2022,0.9269999999999925
06:59:41,13-11-2022,0.9230000000000018
07:59:41,13-11-2022,0.9379999999999882
08:59:41,13-11-2022,0.9130000000000109
09:59:41,13-11-2022,0.8839999999999861
10:59:41,13-11-2022,0.9379999999999882
11:59:41,13-11-2022,0.9449999999999932
12:59:41,13-11-2022,0.938999999999993
13:59:41,13-11-2022,0.9230000000000018
14:59:41,13-11-2022,0.9209999999999923
15:59:41,13-11-2022,0.9099999999999966
16:59:41,13-11-2022,0.9209999999999923
17:59:41,13-11-2022,0.9159999999999968
18:59:41,13-11-2022,0.9159999999999968
19:59:41,13-11-2022,0.914999999999992
20:59:41,13-11-2022,0.921999999999997
21:59:41,13-11-2022,0.9199999999999875
22:59:41,13-11-2022,0.914999999999992
23:59:41,13-11-2022,0.914999999999992
00:59:41,20-12-2022,0.9339999999999975
01:59:41,20-12-2022,0.9300000000000068
02:59:41,20-12-2022,0.929000000000002
03:59:41,20-12-2022,0.9279999999999973
04:59:41,20-12-2022,0.9240000000000066
05:59:41,20-12-2022,0.9300000000000068
06:59:41,20-12-2022,0.9410000000000025
07:59:41,20-12-2022,0.943000000000012
08:59:41,20-12-2022,0.9370000000000118
09:59:41,20-12-2022,0.9519999999999982
10:59:41,20-12-2022,0.9439999999999884
11:59:41,20-12-2022,0.9399999999999977
12:59:41,20-12-2022,0.9310000000000116
13:59:41,20-12-2022,0.938999999999993
14:59:41,20-12-2022,0.9420000000000073
15:59:41,20-12-2022,0.9439999999999884
16:59:41,20-12-2022,0.9199999999999875
17:59:41,20-12-2022,0.9230000000000018
18:59:41,20-12-2022,0.9199999999999875
19:59:41,20-12-2022,0.9199999999999875
20:59:41,20-12-2022,0.929000000000002
21:59:41,20-12-2022,0.936000000000007
22:59:41,20-12-2022,0.929000000000002
23:59:41,20-12-2022,0.9310000000000116
00:59:41,21-12-2022,0.931999999999988
09:59:41,12-06-2022,0.9139999999999873
10:59:41,12-06-2022,0.9329999999999927
11:59:41,12-06-2022,0.9089999999999918
12:59:41,12-06-2022,0.9050000000000011
13:59:41,12-06-2022,0.921999999999997
14:59:41,12-06-2022,0.9250000000000114
15:59:41,12-06-2022,0.914999999999992
16:59:41,12-06-2022,0.9259999999999877
17:59:41,12-06-2022,0.9060000000000059
18:59:41,12-06-2022,0.8919999999999959
19:59:41,12-06-2022,0.867999999999995
20:59:41,12-06-2022,0.8839999999999861
21:59:41,12-06-2022,0.8990000000000009
22:59:41,12-06-2022,0.8930000000000007
23:59:41,12-06-2022,0.8870000000000005
00:59:41,13-06-2022,0.8859999999999957
01:59:41,13-06-2022,0.8660000000000139
02:59:41,13-06-2022,0.8799999999999955
03:59:41,13-06-2022,0.9039999999999964
04:59:41,13-06-2022,0.9000000000000057
05:59:41,13-06-2022,0.8899999999999864
06:59:41,13-06-2022,0.9019999999999868
07:59:41,13-06-2022,0.9190000000000111
08:59:41,13-06-2022,0.9259999999999877
09:59:41,13-06-2022,0.931999999999988
00:59:41,28-06-2022,0.9070000000000107
01:59:41,28-06-2022,0.9139999999999873
02:59:41,28-06-2022,0.8959999999999866
03:59:41,28-06-2022,0.8959999999999866
04:59:41,28-06-2022,0.9070000000000107
05:59:41,28-06-2022,0.9170000000000016
06:59:41,28-06-2022,0.9139999999999873
07:59:41,28-06-2022,0.9019999999999868
08:59:41,28-06-2022,0.9110000000000014
09:59:41,28-06-2022,0.9329999999999927
10:59:41,28-06-2022,0.9310000000000116
11:59:41,28-06-2022,0.9379999999999882
12:59:41,28-06-2022,0.9269999999999925
13:59:41,28-06-2022,0.9230000000000018
14:59:41,28-06-2022,0.9159999999999968
15:59:41,28-06-2022,0.8830000000000098
16:59:41,28-06-2022,0.8729999999999905
17:59:41,28-06-2022,0.8729999999999905
18:59:41,28-06-2022,0.8990000000000009
19:59:41,28-06-2022,0.8899999999999864
20:59:41,28-06-2022,0.8899999999999864
21:59:41,28-06-2022,0.8600000000000136
22:59:41,28-06-2022,0.8830000000000098
23:59:41,28-06-2022,0.88900000000001
00:59:41,29-06-2022,0.8619999999999948
00:59:41,13-08-2022,0.9159999999999968
01:59:41,13-08-2022,0.9029999999999916
02:59:41,13-08-2022,0.921999999999997
03:59:41,13-08-2022,0.9159999999999968
04:59:41,13-08-2022,0.9199999999999875
05:59:41,13-08-2022,0.9070000000000107
08:59:41,28-12-2022,0.9099999999999966
09:59:41,28-12-2022,0.9509999999999934
10:59:41,28-12-2022,0.9399999999999977
11:59:41,28-12-2022,0.9329999999999927
12:59:41,28-12-2022,0.9269999999999925
13:59:41,28-12-2022,0.936000000000007
14:59:41,28-12-2022,0.938999999999993
15:59:41,28-12-2022,0.9259999999999877
16:59:41,28-12-2022,0.9279999999999973
17:59:41,28-12-2022,0.9310000000000116
18:59:41,28-12-2022,0.929000000000002
19:59:41,28-12-2022,0.931999999999988
20:59:41,28-12-2022,0.9329999999999927
21:59:41,28-12-2022,0.9370000000000118
22:59:41,28-12-2022,0.931999999999988
23:59:41,28-12-2022,0.9310000000000116
00:59:41,29-12-2022,0.9329999999999927
01:59:41,29-12-2022,0.9329999999999927
02:59:41,29-12-2022,0.931999999999988
03:59:41,29-12-2022,0.9279999999999973
04:59:41,29-12-2022,0.9269999999999925
05:59:41,29-12-2022,0.9250000000000114
06:59:41,29-12-2022,0.9339999999999975
07:59:41,29-12-2022,0.9350000000000023
08:59:41,29-12-2022,0.938999999999993
17:59:41,18-04-2022,0.8950000000000102
18:59:41,18-04-2022,0.8870000000000005
19:59:41,18-04-2022,0.8789999999999907
20:59:41,18-04-2022,0.8849999999999909
21:59:41,18-04-2022,0.88900000000001
22:59:41,18-04-2022,0.875
23:59:41,18-04-2022,0.8810000000000002
00:59:41,19-04-2022,0.8839999999999861
01:59:41,19-04-2022,0.8770000000000095
02:59:41,19-04-2022,0.8870000000000005
03:59:41,19-04-2022,0.8839999999999861
04:59:41,19-04-2022,0.8849999999999909
05:59:41,19-04-2022,0.8870000000000005
06:59:41,19-04-2022,0.8870000000000005
07:59:41,19-04-2022,0.8789999999999907
08:59:41,19-04-2022,0.8859999999999957
09:59:41,19-04-2022,0.8770000000000095
10:59:41,19-04-2022,0.8799999999999955
11:59:41,19-04-2022,0.8909999999999911
12:59:41,19-04-2022,0.8859999999999957
13:59:41,19-04-2022,0.9089999999999918
14:59:41,19-04-2022,0.9060000000000059
15:59:41,19-04-2022,0.8899999999999864
16:59:41,19-04-2022,0.8779999999999859
17:59:41,19-04-2022,0.8859999999999957
07:59:41,27-10-2022,0.9159999999999968
08:59:41,27-10-2022,0.9180000000000064
09:59:41,27-10-2022,0.9240000000000066
10:59:41,27-10-2022,0.9099999999999966
11:59:41,27-10-2022,0.9000000000000057
12:59:41,27-10-2022,0.9070000000000107
13:59:41,27-10-2022,0.907999999999987
14:59:41,27-10-2022,0.9190000000000111
15:59:41,27-10-2022,0.921999999999997
16:59:41,27-10-2022,0.9099999999999966
17:59:41,27-10-2022,0.9159999999999968
18:59:41,27-10-2022,0.9130000000000109
19:59:41,27-10-2022,0.9060000000000059
20:59:41,27-10-2022,0.9019999999999868
21:59:41,27-10-2022,0.9139999999999873
22:59:41,27-10-2022,0.9180000000000064
23:59:41,27-10-2022,0.9130000000000109
00:59:41,28-10-2022,0.9139999999999873
01:59:41,28-10-2022,0.9230000000000018
02:59:41,28-10-2022,0.9250000000000114
03:59:41,28-10-2022,0.9230000000000018
04:59:41,28-10-2022,0.9190000000000111
05:59:41,28-10-2022,0.929000000000002
06:59:41,28-10-2022,0.9339999999999975
07:59:41,28-10-2022,0.9120000000000061
20:59:41,28-08-2022,0.9190000000000111
21:59:41,28-08-2022,0.9209999999999923
22:59:41,28-08-2022,0.9130000000000109
23:59:41,28-08-2022,0.8909999999999911
00:59:41,29-08-2022,0.907999999999987
01:59:41,29-08-2022,0.9050000000000011
02:59:41,29-08-2022,0.8930000000000007
03:59:41,29-08-2022,0.9019999999999868
04:59:41,29-08-2022,0.9199999999999875
05:59:41,29-08-2022,0.9269999999999925
06:59:41,29-08-2022,0.9110000000000014
07:59:41,29-08-2022,0.9099999999999966
08:59:41,29-08-2022,0.907999999999987
09:59:41,29-08-2022,0.9139999999999873
10:59:41,29-08-2022,0.929000000000002
11:59:41,29-08-2022,0.9209999999999923
12:59:41,29-08-2022,0.9240000000000066
13:59:41,29-08-2022,0.9099999999999966
14:59:41,29-08-2022,0.8979999999999961
15:59:41,29-08-2022,0.9130000000000109
16:59:41,29-08-2022,0.9039999999999964
17:59:41,29-08-2022,0.9060000000000059
18:59:41,29-08-2022,0.8830000000000098
19:59:41,29-08-2022,0.9099999999999966
20:59:41,29-08-2022,0.9089999999999918
17:59:41,18-03-2022,0.875
18:59:41,18-03-2022,0.8739999999999952
19:59:41,18-03-2022,0.8739999999999952
20:59:41,18-03-2022,0.8770000000000095
21:59:41,18-03-2022,0.8739999999999952
22:59:41,18-03-2022,0.8729999999999905
23:59:41,18-03-2022,0.8700000000000045
00:59:41,19-03-2022,0.8739999999999952
01:59:41,19-03-2022,0.867999999999995
02:59:41,19-03-2022,0.8689999999999998
03:59:41,19-03-2022,0.8650000000000091
04:59:41,19-03-2022,0.8710000000000093
05:59:41,19-03-2022,0.8760000000000048
06:59:41,19-03-2022,0.8700000000000045
07:59:41,19-03-2022,0.8669999999999902
08:59:41,19-03-2022,0.8870000000000005
09:59:41,19-03-2022,0.8940000000000055
10:59:41,19-03-2022,0.8839999999999861
11:59:41,19-03-2022,0.882000000000005
12:59:41,19-03-2022,0.8849999999999909
13:59:41,19-03-2022,0.8810000000000002
14:59:41,19-03-2022,0.8849999999999909
15:59:41,19-03-2022,0.8810000000000002
16:59:41,19-03-2022,0.8870000000000005
17:59:41,19-03-2022,0.8729999999999905
00:59:41,08-05-2022,0.8810000000000002
01:59:41,08-05-2022,0.8959999999999866
02:59:41,08-05-2022,0.8830000000000098
03:59:41,08-05-2022,0.8899999999999864
04:59:41,08-05-2022,0.9019999999999868
05:59:41,08-05-2022,0.8849999999999909
06:59:41,08-05-2022,0.8789999999999907
07:59:41,08-05-2022,0.8720000000000141
08:59:41,08-05-2022,0.8899999999999864
09:59:41,08-05-2022,0.8849999999999909
10:59:41,08-05-2022,0.9159999999999968
11:59:41,08-05-2022,0.8959999999999866
12:59:41,08-05-2022,0.8930000000000007
13:59:41,08-05-2022,0.9099999999999966
14:59:41,08-05-2022,0.9050000000000011
15:59:41,08-05-2022,0.9010000000000105
16:59:41,08-05-2022,0.9010000000000105
17:59:41,08-05-2022,0.8950000000000102
18:59:41,08-05-2022,0.8940000000000055
19:59:41,08-05-2022,0.8779999999999859
20:59:41,08-05-2022,0.8839999999999861
21:59:41,08-05-2022,0.8660000000000139
22:59:41,08-05-2022,0.8739999999999952
23:59:41,08-05-2022,0.9000000000000057
00:59:41,09-05-2022,0.8870000000000005
06:59:41,01-04-2022,0.8779999999999859
07:59:41,01-04-2022,0.8629999999999995
08:59:41,01-04-2022,0.8799999999999955
09:20:51,01-04-2022,0.8520000000000039
10:59:41,01-04-2022,0.8930000000000007
11:59:41,01-04-2022,0.9159999999999968
12:59:41,01-04-2022,0.8830000000000098
13:59:41,01-04-2022,0.9010000000000105
14:59:41,01-04-2022,0.8870000000000005
15:59:41,01-04-2022,0.8940000000000055
16:59:41,01-04-2022,0.8810000000000002
17:59:41,01-04-2022,0.8669999999999902
18:59:41,01-04-2022,0.8810000000000002
19:59:41,01-04-2022,0.8849999999999909
20:59:41,01-04-2022,0.8729999999999905
21:59:41,01-04-2022,0.8720000000000141
22:59:41,01-04-2022,0.882000000000005
23:59:41,01-04-2022,0.8849999999999909
00:59:41,02-04-2022,0.9000000000000057
01:59:41,02-04-2022,0.8760000000000048
02:59:41,02-04-2022,0.8789999999999907
03:59:41,02-04-2022,0.8919999999999959
04:59:41,02-04-2022,0.8930000000000007
05:59:41,02-04-2022,0.8770000000000095
06:59:41,02-04-2022,0.8810000000000002
21:59:41,22-04-2022,0.8799999999999955
22:59:41,22-04-2022,0.882000000000005
23:59:41,22-04-2022,0.8720000000000141
00:59:41,23-04-2022,0.8710000000000093
01:59:41,23-04-2022,0.875
02:59:41,23-04-2022,0.8810000000000002
03:59:41,23-04-2022,0.8859999999999957
04:59:41,23-04-2022,0.882000000000005
05:59:41,23-04-2022,0.88900000000001
06:59:41,23-04-2022,0.88900000000001
07:59:41,23-04-2022,0.8729999999999905
08:59:41,23-04-2022,0.882000000000005
09:59:41,23-04-2022,0.8899999999999864
10:59:41,23-04-2022,0.8859999999999957
11:59:41,23-04-2022,0.8909999999999911
12:59:41,23-04-2022,0.8909999999999911
13:59:41,23-04-2022,0.8930000000000007
14:59:41,23-04-2022,0.8870000000000005
15:59:41,23-04-2022,0.8849999999999909
16:59:41,23-04-2022,0.88900000000001
17:59:41,23-04-2022,0.8779999999999859
18:59:41,23-04-2022,0.8789999999999907
19:59:41,23-04-2022,0.875
20:59:41,23-04-2022,0.8770000000000095
21:59:41,23-04-2022,0.8720000000000141
12:59:41,15-06-2022,0.9329999999999927
13:59:41,15-06-2022,0.9240000000000066
14:59:41,15-06-2022,0.9159999999999968
15:59:41,15-06-2022,0.8779999999999859
16:59:41,15-06-2022,0.8789999999999907
17:59:41,15-06-2022,0.8870000000000005
18:59:41,15-06-2022,0.8859999999999957
19:59:41,15-06-2022,0.8729999999999905
20:59:41,15-06-2022,0.8760000000000048
21:59:41,15-06-2022,0.9010000000000105
22:59:41,15-06-2022,0.9099999999999966
23:59:41,15-06-2022,0.8880000000000052
00:59:41,16-06-2022,0.88900000000001
01:59:41,16-06-2022,0.9000000000000057
02:59:41,16-06-2022,0.9130000000000109
03:59:41,16-06-2022,0.9000000000000057
04:59:41,16-06-2022,0.8969999999999914
05:59:41,16-06-2022,0.9099999999999966
06:59:41,16-06-2022,0.8990000000000009
07:59:41,16-06-2022,0.8990000000000009
08:59:41,16-06-2022,0.9029999999999916
09:59:41,16-06-2022,0.9139999999999873
10:59:41,16-06-2022,0.9089999999999918
11:59:41,16-06-2022,0.9139999999999873
12:59:41,16-06-2022,0.8969999999999914
02:59:41,16-11-2022,0.9439999999999884
03:59:41,16-11-2022,0.9300000000000068
04:59:41,16-11-2022,0.907999999999987
05:59:41,16-11-2022,0.9159999999999968
06:59:41,16-11-2022,0.9029999999999916
07:59:41,16-11-2022,0.9240000000000066
08:59:41,16-11-2022,0.9300000000000068
09:59:41,16-11-2022,0.9470000000000027
10:59:41,16-11-2022,0.9099999999999966
11:59:41,16-11-2022,0.9449999999999932
12:59:41,16-11-2022,0.8919999999999959
13:59:41,16-11-2022,0.9120000000000061
14:59:41,16-11-2022,0.914999999999992
15:59:41,16-11-2022,0.9250000000000114
16:59:41,16-11-2022,0.938999999999993
17:59:41,16-11-2022,0.936000000000007
18:59:41,16-11-2022,0.9259999999999877
19:59:41,16-11-2022,0.9399999999999977
20:59:41,16-11-2022,0.921999999999997
21:59:41,16-11-2022,0.938999999999993
22:59:41,16-11-2022,0.938999999999993
23:59:41,16-11-2022,0.9350000000000023
00:59:41,17-11-2022,0.9190000000000111
01:59:41,17-11-2022,0.9279999999999973
02:59:41,17-11-2022,0.921999999999997
21:59:41,22-03-2022,0.8669999999999902
22:59:41,22-03-2022,0.8770000000000095
23:59:41,22-03-2022,0.8739999999999952
00:59:41,23-03-2022,0.8839999999999861
01:59:41,23-03-2022,0.8839999999999861
02:59:41,23-03-2022,0.8770000000000095
03:59:41,23-03-2022,0.8779999999999859
04:59:41,23-03-2022,0.9019999999999868
05:59:41,23-03-2022,0.8549999999999898
06:59:41,23-03-2022,0.8839999999999861
07:59:41,23-03-2022,0.8849999999999909
08:59:41,23-03-2022,0.8739999999999952
09:59:41,23-03-2022,0.8959999999999866
10:59:41,23-03-2022,0.8880000000000052
11:59:41,23-03-2022,0.8810000000000002
12:59:41,23-03-2022,0.875
13:59:41,23-03-2022,0.8799999999999955
14:59:41,23-03-2022,0.8799999999999955
15:59:41,23-03-2022,0.875
16:59:41,23-03-2022,0.8629999999999995
